Giới tính của bạn:,Độ tuổi của bạn:,Trình độ học vấn cao nhất:,Tình trạng việc làm chính:,"Thu nhập bình quân tháng theo Hợp đồng lao động của bạn là bao nhiêu? (Vui lòng điền tổng thu nhập trước khi khấu trừ các loại Bảo hiểm (BHXH, BHYT, BHTN) và Thuế TNCN)","Số người phụ thuộc (con nhỏ, cha mẹ già...) đủ điều kiện giảm trừ gia cảnh:","Tôi tin rằng với các quy định quản lý thuế hiện nay, hành vi gian lận hoặc trốn thuế sẽ dễ dàng bị phát hiện và xử lý nghiêm. - HUMAN-ENF1","Tôi tin rằng Nhà nước, cơ quan thuế có đủ khả năng và công nghệ để phát hiện, xử lý nghiêm các hành vi trốn thuế. - HUMAN-ENF2","Các thủ tục khai báo thuế VÀ/HOẶC quy trình làm việc với cơ quan thuế đơn giản, tiện lợi, nhanh chóng hơn so với trước đây. - HUMAN-FAC1","So với trước đây, tôi thấy cách tính thuế và các bậc thuế trong phương án mới đơn giản, dễ hiểu và dễ thực hiện hơn. - HUMAN-FAC2","Tôi tin rằng Nhà nước, cơ quan thuế sẽ thực thi chính sách mới một cách khách quan, công tâm và đối xử bình đẳng với mọi người nộp thuế.  - HUMAN-TRU1",Tôi thấy mức thuế tôi phải đóng theo phương án mới là công bằng (người thu nhập như tôi đóng mức này là hợp lý). - HUMAN-TRU2,"Tôi tin tưởng số tiền thuế tôi đóng sẽ được Nhà nước sử dụng hiệu quả để cải thiện dịch vụ công (y tế, đường xá...). - HUMAN-TRU3","Tôi thấy Nhà nước đã giải thích rõ ràng, minh bạch về lý do và mục tiêu của việc sửa đổi thuế lần này. - HUMAN-TRU4","Sau khi xem xét các quyền lợi và nghĩa vụ, bạn có ủng hộ và tuân thủ chính sách mới hiện nay? - HUMAN-OUT1"
Nam,30,Đại học,Chính thức,26994045,2,,,,,,,,,
Nam,39,Đại học,Chính thức,26631557,4,,,,,,,,,
Nam,26,Đại học,Chính thức,26133628,2,,,,,,,,,
Nam,44,THPT,Chính thức,26435917,3,,,,,,,,,
Nam,42,Đại học,Chính thức,27217717,2,,,,,,,,,
Nam,42,Thạc sĩ - Tiến sĩ,Chính thức,25413391,2,,,,,,,,,
Nam,39,Đại học,Chính thức,25852150,4,,,,,,,,,
Nam,42,Khác,Chính thức,28475384,4,,,,,,,,,
Nam,34,Đại học,Chính thức,26368212,2,,,,,,,,,
Nam,35,Đại học,Chính thức,30725469,2,,,,,,,,,
Nam,43,Đại học,Chính thức,30183105,2,,,,,,,,,
Nam,59,Đại học,Chính thức,29296015,1,,,,,,,,,
Nam,19,THPT,Chính thức,23489060,3,,,,,,,,,
Nam,30,Đại học,Chính thức,26663148,2,,,,,,,,,
Nam,31,THPT,Chính thức,23916150,4,,,,,,,,,
Nam,30,Đại học,Chính thức,28991872,2,,,,,,,,,
Nam,37,Khác,Chính thức,26976377,4,,,,,,,,,
Nam,36,Thạc sĩ - Tiến sĩ,Chính thức,26387421,4,,,,,,,,,
Nam,51,Thạc sĩ - Tiến sĩ,Chính thức,24459431,2,,,,,,,,,
Nam,53,Cao đẳng - Trung cấp,Chính thức,27619922,4,,,,,,,,,
Nam,33,Thạc sĩ - Tiến sĩ,Chính thức,28046347,2,,,,,,,,,
Nam,53,Đại học,Chính thức,31032427,4,,,,,,,,,
Nam,35,Đại học,Chính thức,30061102,2,,,,,,,,,
Nam,43,Đại học,Chính thức,23228241,3,,,,,,,,,
Nam,32,THPT,Chính thức,24183655,2,,,,,,,,,
Nam,37,Thạc sĩ - Tiến sĩ,Chính thức,28857593,3,,,,,,,,,
Nam,44,Đại học,Chính thức,26186168,1,,,,,,,,,
Nam,26,Đại học,Chính thức,28746096,4,,,,,,,,,
Nam,59,Đại học,Chính thức,30605156,4,,,,,,,,,
Nam,58,Đại học,Chính thức,28917675,3,,,,,,,,,
Nam,47,Đại học,Chính thức,26261793,2,,,,,,,,,
Nam,33,Đại học,Chính thức,23755912,1,,,,,,,,,
Nam,34,Đại học,Chính thức,23780285,2,,,,,,,,,
Nam,52,Khác,Chính thức,31538842,2,,,,,,,,,
Nam,33,Đại học,Chính thức,23253562,4,,,,,,,,,
Nam,33,Đại học,Chính thức,31748114,3,,,,,,,,,
Nam,46,THPT,Chính thức,28907846,4,,,,,,,,,
Nam,45,Đại học,Chính thức,25142276,2,,,,,,,,,
Nam,52,Đại học,Chính thức,23897188,2,,,,,,,,,
Nam,58,Đại học,Chính thức,27708784,3,,,,,,,,,
Nam,43,Thạc sĩ - Tiến sĩ,Chính thức,24632485,2,,,,,,,,,
Nam,43,Đại học,Chính thức,26090321,4,,,,,,,,,
Nam,33,Khác,Chính thức,26189589,3,,,,,,,,,
Nam,58,Đại học,Chính thức,26893724,4,,,,,,,,,
Nam,44,Đại học,Chính thức,28333135,2,,,,,,,,,
Nam,35,THPT,Chính thức,26409423,4,,,,,,,,,
Nam,36,Đại học,Chính thức,28790190,2,,,,,,,,,
Nam,48,Đại học,Chính thức,30711249,4,,,,,,,,,
Nam,30,THPT,Chính thức,28514939,3,,,,,,,,,
Nam,53,Thạc sĩ - Tiến sĩ,Chính thức,31209633,3,,,,,,,,,
Nam,52,Đại học,Chính thức,29699340,3,,,,,,,,,
Nam,30,Đại học,Chính thức,25220540,3,,,,,,,,,
Nam,32,Đại học,Chính thức,29665836,2,,,,,,,,,
Nam,44,Đại học,Chính thức,31019050,4,,,,,,,,,
Nam,46,Đại học,Chính thức,23752516,3,,,,,,,,,
Nam,49,Thạc sĩ - Tiến sĩ,Chính thức,28304686,3,,,,,,,,,
Nam,46,Đại học,Chính thức,25919677,3,,,,,,,,,
Nam,41,Đại học,Chính thức,26056387,3,,,,,,,,,
Nam,37,THPT,Chính thức,31921937,1,,,,,,,,,
Nam,48,Đại học,Chính thức,27697460,2,,,,,,,,,
Nam,40,THPT,Chính thức,23681305,4,,,,,,,,,
Nam,42,Đại học,Chính thức,29424108,1,,,,,,,,,
Nam,50,Thạc sĩ - Tiến sĩ,Chính thức,30433178,2,,,,,,,,,
Nam,35,Đại học,Chính thức,27611003,2,,,,,,,,,
Nam,48,Đại học,Chính thức,26745801,2,,,,,,,,,
Nam,41,Thạc sĩ - Tiến sĩ,Chính thức,31953913,4,,,,,,,,,
Nam,48,Đại học,Chính thức,27236142,2,,,,,,,,,
Nam,41,Cao đẳng - Trung cấp,Chính thức,28462157,2,,,,,,,,,
Nam,42,THPT,Chính thức,23431258,2,,,,,,,,,
Nam,36,Đại học,Chính thức,23678140,2,,,,,,,,,
Nam,59,Cao đẳng - Trung cấp,Chính thức,27665518,4,,,,,,,,,
Nam,31,Thạc sĩ - Tiến sĩ,Chính thức,25715475,1,,,,,,,,,
Nam,23,Đại học,Chính thức,25697596,4,,,,,,,,,
Nam,41,Thạc sĩ - Tiến sĩ,Chính thức,26238543,2,,,,,,,,,
Nam,33,Khác,Chính thức,28674458,4,,,,,,,,,
Nam,38,Đại học,Chính thức,25334928,2,,,,,,,,,
Nam,40,THPT,Chính thức,31577916,4,,,,,,,,,
Nam,47,Đại học,Chính thức,24641503,2,,,,,,,,,
Nam,32,Đại học,Chính thức,31461585,4,,,,,,,,,
Nam,21,Thạc sĩ - Tiến sĩ,Chính thức,27687991,3,,,,,,,,,
Nam,59,Đại học,Chính thức,27763601,2,,,,,,,,,
Nam,40,Đại học,Chính thức,30693551,2,,,,,,,,,
Nam,51,Đại học,Chính thức,28419004,3,,,,,,,,,
Nam,36,Đại học,Chính thức,23034571,3,,,,,,,,,
Nam,47,Đại học,Chính thức,29845228,4,,,,,,,,,
Nam,46,Đại học,Chính thức,29400037,4,,,,,,,,,
Nam,37,Đại học,Chính thức,23213348,4,,,,,,,,,
Nam,54,Đại học,Chính thức,30403949,3,,,,,,,,,
Nam,50,Đại học,Chính thức,26536171,4,,,,,,,,,
Nam,31,Thạc sĩ - Tiến sĩ,Chính thức,29759066,2,,,,,,,,,
Nam,48,Đại học,Chính thức,24481070,2,,,,,,,,,
Nam,40,Thạc sĩ - Tiến sĩ,Chính thức,24980077,2,,,,,,,,,
Nam,33,Thạc sĩ - Tiến sĩ,Chính thức,23751243,4,,,,,,,,,
Nam,43,Đại học,Chính thức,23672484,2,,,,,,,,,
Nam,37,THPT,Chính thức,26533954,3,,,,,,,,,
Nam,22,Đại học,Chính thức,31455834,3,,,,,,,,,
Nam,37,THPT,Chính thức,27210442,4,,,,,,,,,
Nam,57,Đại học,Chính thức,30632245,3,,,,,,,,,
Nam,30,Khác,Chính thức,30217636,4,,,,,,,,,
Nam,34,Đại học,Chính thức,23132779,2,,,,,,,,,
Nam,45,THPT,Chính thức,24257486,4,,,,,,,,,
Nam,45,Đại học,Chính thức,23529455,3,,,,,,,,,
Nam,35,Thạc sĩ - Tiến sĩ,Chính thức,29742016,2,,,,,,,,,
Nam,47,Đại học,Chính thức,24307481,3,,,,,,,,,
Nam,49,Đại học,Chính thức,27162723,4,,,,,,,,,
Nam,37,Đại học,Chính thức,23714728,2,,,,,,,,,
Nam,40,Thạc sĩ - Tiến sĩ,Chính thức,25540575,3,,,,,,,,,
Nam,40,Khác,Chính thức,31786988,2,,,,,,,,,
Nam,30,THPT,Chính thức,28795148,1,,,,,,,,,
Nam,40,Đại học,Chính thức,31295282,3,,,,,,,,,
Nam,30,THPT,Chính thức,23600000,2,,,,,,,,,
Nam,36,Đại học,Chính thức,28768747,3,,,,,,,,,
Nam,49,Đại học,Chính thức,30022874,2,,,,,,,,,
Nữ,39,Đại học,Phi chính thức,14433689,2,,,,,,,,,
Nữ,49,THPT,Phi chính thức,15530608,4,,,,,,,,,
Nữ,20,Đại học,Phi chính thức,16846364,4,,,,,,,,,
Nữ,51,Đại học,Phi chính thức,15912058,4,,,,,,,,,
Nữ,31,THPT,Phi chính thức,16856308,2,,,,,,,,,
Nữ,59,Khác,Phi chính thức,15179093,4,,,,,,,,,
Nữ,30,Khác,Phi chính thức,12815339,4,,,,,,,,,
Nữ,36,THPT,Phi chính thức,15490144,3,,,,,,,,,
Nữ,27,Đại học,Phi chính thức,15110972,4,,,,,,,,,
Nữ,36,Đại học,Phi chính thức,14663540,2,,,,,,,,,
Nữ,33,Khác,Phi chính thức,15515510,2,,,,,,,,,
Nữ,49,THPT,Phi chính thức,17911692,4,,,,,,,,,
Nữ,37,THPT,Phi chính thức,13382150,2,,,,,,,,,
Nữ,35,THPT,Phi chính thức,13831651,3,,,,,,,,,
Nữ,24,Đại học,Phi chính thức,14174731,2,,,,,,,,,
Nữ,26,Đại học,Phi chính thức,14474502,2,,,,,,,,,
Nữ,58,Cao đẳng - Trung cấp,Phi chính thức,13312024,4,,,,,,,,,
Nữ,47,Đại học,Phi chính thức,14866408,4,,,,,,,,,
Nữ,63,Đại học,Phi chính thức,12958246,4,,,,,,,,,
Nữ,19,Đại học,Phi chính thức,13031869,2,,,,,,,,,
Nữ,23,THPT,Phi chính thức,14900093,3,,,,,,,,,
Nữ,30,Khác,Phi chính thức,16436552,4,,,,,,,,,
Nữ,29,Đại học,Phi chính thức,17267768,4,,,,,,,,,
Nữ,26,THPT,Phi chính thức,13570033,3,,,,,,,,,
Nữ,50,THPT,Phi chính thức,13187082,1,,,,,,,,,
Nữ,29,Đại học,Phi chính thức,14393948,4,,,,,,,,,
Nữ,31,Đại học,Phi chính thức,13269468,3,,,,,,,,,
Nữ,61,Khác,Phi chính thức,13153808,4,,,,,,,,,
Nữ,37,Đại học,Phi chính thức,17923200,3,,,,,,,,,
Nữ,32,THPT,Phi chính thức,13726603,2,,,,,,,,,
Nữ,40,Đại học,Phi chính thức,13389305,4,,,,,,,,,
Nữ,25,Cao đẳng - Trung cấp,Phi chính thức,13087521,1,,,,,,,,,
Nữ,35,Thạc sĩ - Tiến sĩ,Phi chính thức,15630789,4,,,,,,,,,
Nữ,45,Cao đẳng - Trung cấp,Phi chính thức,17205094,4,,,,,,,,,
Nữ,39,THPT,Phi chính thức,12751645,2,,,,,,,,,
Nữ,44,Đại học,Phi chính thức,13154471,4,,,,,,,,,
Nữ,37,Đại học,Phi chính thức,17008930,2,,,,,,,,,
Nữ,54,Cao đẳng - Trung cấp,Phi chính thức,17530204,1,,,,,,,,,
Nữ,48,Đại học,Phi chính thức,15838155,3,,,,,,,,,
Nữ,37,Khác,Phi chính thức,14872714,4,,,,,,,,,
Nữ,26,Đại học,Phi chính thức,16639527,2,,,,,,,,,
Nữ,22,Khác,Phi chính thức,15110167,3,,,,,,,,,
Nữ,37,Đại học,Phi chính thức,14354560,2,,,,,,,,,
Nữ,34,Khác,Phi chính thức,16801379,2,,,,,,,,,
Nữ,29,Đại học,Phi chính thức,12028506,4,,,,,,,,,
Nữ,42,THPT,Phi chính thức,16771300,3,,,,,,,,,
Nữ,64,Khác,Phi chính thức,16254883,4,,,,,,,,,
Nữ,35,Cao đẳng - Trung cấp,Phi chính thức,17657163,4,,,,,,,,,
Nữ,47,Khác,Phi chính thức,17663798,2,,,,,,,,,
Nữ,53,Đại học,Phi chính thức,13849191,4,,,,,,,,,
Nữ,46,Khác,Phi chính thức,14405509,4,,,,,,,,,
Nữ,23,Đại học,Phi chính thức,14970232,3,,,,,,,,,
Nữ,30,Thạc sĩ - Tiến sĩ,Phi chính thức,16612078,2,,,,,,,,,
Nữ,49,Cao đẳng - Trung cấp,Phi chính thức,17513149,4,,,,,,,,,
Nữ,36,Đại học,Phi chính thức,12899120,3,,,,,,,,,
Nữ,44,THPT,Phi chính thức,16138910,4,,,,,,,,,
Nữ,37,Đại học,Phi chính thức,16846439,4,,,,,,,,,
Nữ,43,Khác,Phi chính thức,13301082,4,,,,,,,,,
Nữ,43,Khác,Phi chính thức,13353811,2,,,,,,,,,
Nữ,40,Đại học,Phi chính thức,13559916,2,,,,,,,,,
Nữ,49,Khác,Phi chính thức,13777025,3,,,,,,,,,
Nữ,49,Đại học,Phi chính thức,14849059,4,,,,,,,,,
Nữ,39,THPT,Phi chính thức,13547500,4,,,,,,,,,
Nữ,32,THPT,Phi chính thức,16120679,2,,,,,,,,,
Nữ,27,THPT,Phi chính thức,15860069,4,,,,,,,,,
Nữ,23,Cao đẳng - Trung cấp,Phi chính thức,15973397,1,,,,,,,,,
Nữ,37,Đại học,Phi chính thức,15086592,1,,,,,,,,,
Nữ,43,Khác,Phi chính thức,12805371,4,,,,,,,,,
Nữ,48,THPT,Phi chính thức,14546962,1,,,,,,,,,
Nữ,35,Đại học,Phi chính thức,13145206,1,,,,,,,,,
Nữ,46,Đại học,Phi chính thức,12440633,2,,,,,,,,,
Nữ,27,Đại học,Phi chính thức,14318084,4,,,,,,,,,
Nữ,32,Thạc sĩ - Tiến sĩ,Phi chính thức,14327957,4,,,,,,,,,
Nữ,29,Đại học,Phi chính thức,16910299,4,,,,,,,,,
Nữ,48,Khác,Phi chính thức,15797221,1,,,,,,,,,
Nữ,59,Thạc sĩ - Tiến sĩ,Phi chính thức,17218746,1,,,,,,,,,
Nữ,40,Khác,Phi chính thức,17522457,2,,,,,,,,,
Nữ,30,THPT,Phi chính thức,13352971,1,,,,,,,,,
Nữ,31,Khác,Phi chính thức,17134270,4,,,,,,,,,
Nữ,31,Đại học,Phi chính thức,16790689,4,,,,,,,,,
Nữ,47,Đại học,Phi chính thức,16157878,4,,,,,,,,,
Nữ,47,Khác,Phi chính thức,13288192,3,,,,,,,,,
Nữ,53,Đại học,Phi chính thức,16060089,4,,,,,,,,,
Nữ,38,THPT,Phi chính thức,17555955,4,,,,,,,,,
Nữ,29,Khác,Phi chính thức,14594535,1,,,,,,,,,
Nữ,48,Khác,Phi chính thức,12046785,2,,,,,,,,,
Nữ,26,THPT,Phi chính thức,13144396,4,,,,,,,,,
Nữ,32,Đại học,Phi chính thức,17247940,4,,,,,,,,,
Nữ,44,Đại học,Phi chính thức,15743516,3,,,,,,,,,
Nữ,46,THPT,Phi chính thức,16791543,4,,,,,,,,,
Nữ,40,Cao đẳng - Trung cấp,Phi chính thức,13236809,3,,,,,,,,,
Nữ,38,THPT,Phi chính thức,12174878,4,,,,,,,,,
Nữ,23,Đại học,Phi chính thức,14695322,4,,,,,,,,,
Nữ,32,THPT,Phi chính thức,12392096,3,,,,,,,,,
Nữ,35,Thạc sĩ - Tiến sĩ,Phi chính thức,17771289,3,,,,,,,,,
Nữ,45,THPT,Phi chính thức,16791740,3,,,,,,,,,
Nữ,35,THPT,Phi chính thức,12667553,1,,,,,,,,,
Nữ,61,Cao đẳng - Trung cấp,Phi chính thức,17322349,4,,,,,,,,,
Nữ,28,Đại học,Phi chính thức,13280616,2,,,,,,,,,
Nữ,52,THPT,Phi chính thức,17759361,1,,,,,,,,,
Nữ,46,THPT,Phi chính thức,16138603,3,,,,,,,,,
Nữ,26,Đại học,Phi chính thức,15253209,4,,,,,,,,,
Nữ,35,Đại học,Phi chính thức,16750038,4,,,,,,,,,
Nữ,32,Đại học,Phi chính thức,15290292,2,,,,,,,,,
Nữ,30,THPT,Phi chính thức,12758457,4,,,,,,,,,
Nữ,54,Khác,Phi chính thức,17847939,4,,,,,,,,,
Nữ,47,Khác,Phi chính thức,16672172,3,,,,,,,,,
Nữ,33,THPT,Phi chính thức,12200741,3,,,,,,,,,
Nữ,61,Khác,Phi chính thức,15772800,4,,,,,,,,,
Nữ,26,Đại học,Phi chính thức,17599674,1,,,,,,,,,
Nữ,50,Cao đẳng - Trung cấp,Phi chính thức,16436736,4,,,,,,,,,
Nữ,30,Đại học,Phi chính thức,13856928,2,,,,,,,,,
Nữ,45,THPT,Phi chính thức,16199353,4,,,,,,,,,
Nữ,47,THPT,Phi chính thức,16917689,1,,,,,,,,,
Nữ,38,Đại học,Phi chính thức,17036285,2,,,,,,,,,
Nữ,27,Khác,Phi chính thức,17246994,4,,,,,,,,,
Nữ,34,Thạc sĩ - Tiến sĩ,Phi chính thức,13192870,3,,,,,,,,,
Nữ,42,Đại học,Phi chính thức,17477106,4,,,,,,,,,
Nữ,40,Đại học,Phi chính thức,17563751,4,,,,,,,,,
Nữ,54,Đại học,Phi chính thức,12818262,1,,,,,,,,,
Nữ,41,Đại học,Phi chính thức,16469463,1,,,,,,,,,
Nữ,45,THPT,Phi chính thức,12659746,4,,,,,,,,,
Nữ,27,Đại học,Phi chính thức,16843632,4,,,,,,,,,
Nữ,35,THPT,Phi chính thức,13011511,1,,,,,,,,,
Nữ,58,Cao đẳng - Trung cấp,Phi chính thức,16800002,4,,,,,,,,,
Nữ,34,Đại học,Phi chính thức,16355623,4,,,,,,,,,
Nữ,26,Đại học,Phi chính thức,15212791,4,,,,,,,,,
Nữ,47,Khác,Phi chính thức,14053845,4,,,,,,,,,
Nữ,42,Đại học,Phi chính thức,14356681,2,,,,,,,,,
Nữ,39,Khác,Phi chính thức,15098485,4,,,,,,,,,
Nữ,28,Đại học,Phi chính thức,16942800,2,,,,,,,,,
Nữ,21,Khác,Phi chính thức,15708786,3,,,,,,,,,
Nữ,30,Khác,Phi chính thức,13832582,4,,,,,,,,,
Nữ,44,Đại học,Phi chính thức,12034947,1,,,,,,,,,
Nữ,20,THPT,Phi chính thức,15050136,4,,,,,,,,,
Nữ,32,Khác,Phi chính thức,15884830,2,,,,,,,,,
Nữ,36,Khác,Phi chính thức,16063795,4,,,,,,,,,
Nữ,29,Khác,Phi chính thức,12634067,3,,,,,,,,,
Nữ,30,THPT,Phi chính thức,13980647,4,,,,,,,,,
Nữ,45,Đại học,Phi chính thức,16549173,2,,,,,,,,,
Nữ,61,THPT,Phi chính thức,17846185,4,,,,,,,,,
Nữ,18,Khác,Phi chính thức,13796859,2,,,,,,,,,
Nữ,38,THPT,Phi chính thức,14077628,2,,,,,,,,,
Nữ,39,Khác,Phi chính thức,17534334,3,,,,,,,,,
Nữ,39,Đại học,Phi chính thức,17690668,4,,,,,,,,,
Nữ,44,Đại học,Phi chính thức,14079549,4,,,,,,,,,
Nữ,39,Đại học,Phi chính thức,16164020,4,,,,,,,,,
Nữ,47,Đại học,Phi chính thức,15731892,4,,,,,,,,,
Nữ,42,THPT,Phi chính thức,14947056,3,,,,,,,,,
Nữ,29,Khác,Phi chính thức,16412151,2,,,,,,,,,
Nữ,51,Khác,Phi chính thức,12286567,4,,,,,,,,,
Nữ,44,THPT,Phi chính thức,14660042,2,,,,,,,,,
Nữ,38,Khác,Phi chính thức,12546767,3,,,,,,,,,
Nữ,33,Đại học,Phi chính thức,12248719,4,,,,,,,,,
Nữ,41,THPT,Phi chính thức,16923450,4,,,,,,,,,
Nữ,35,Cao đẳng - Trung cấp,Phi chính thức,17870475,4,,,,,,,,,
Nữ,52,Đại học,Phi chính thức,15567233,4,,,,,,,,,
Nữ,33,Khác,Phi chính thức,12811937,1,,,,,,,,,
Nữ,30,Thạc sĩ - Tiến sĩ,Phi chính thức,12040694,4,,,,,,,,,
Nữ,49,Đại học,Phi chính thức,14715023,4,,,,,,,,,
Nữ,46,THPT,Phi chính thức,14239678,3,,,,,,,,,
Nữ,39,Khác,Phi chính thức,13907489,4,,,,,,,,,
Nữ,36,Khác,Phi chính thức,13891332,3,,,,,,,,,
Nữ,38,Khác,Phi chính thức,15124671,4,,,,,,,,,
Nam,31,Đại học,Chính thức,47006932,4,,,,,,,,,
Nam,57,THPT,Chính thức,47978229,1,,,,,,,,,
Nam,42,Đại học,Chính thức,45815658,4,,,,,,,,,
Nam,45,Đại học,Chính thức,36770517,2,,,,,,,,,
Nam,46,Đại học,Chính thức,34152257,2,,,,,,,,,
Nam,41,Đại học,Chính thức,33933359,4,,,,,,,,,
Nam,61,Đại học,Chính thức,41758626,2,,,,,,,,,
Nam,31,Đại học,Chính thức,44515934,2,,,,,,,,,
Nam,51,Khác,Chính thức,39725490,2,,,,,,,,,
Nam,51,Khác,Chính thức,47716398,2,,,,,,,,,
Nam,51,Đại học,Chính thức,36483579,3,,,,,,,,,
Nam,52,Đại học,Chính thức,39915023,2,,,,,,,,,
Nam,41,Đại học,Chính thức,45870609,4,,,,,,,,,
Nam,26,Thạc sĩ - Tiến sĩ,Chính thức,38029757,4,,,,,,,,,
Nam,45,Đại học,Chính thức,36286746,3,,,,,,,,,
Nam,46,Đại học,Chính thức,33288169,4,,,,,,,,,
Nam,36,Thạc sĩ - Tiến sĩ,Chính thức,39129819,4,,,,,,,,,
Nam,44,Khác,Chính thức,45045442,4,,,,,,,,,
Nam,45,Thạc sĩ - Tiến sĩ,Chính thức,34338896,4,,,,,,,,,
Nam,60,Đại học,Chính thức,37907218,4,,,,,,,,,
Nam,49,Đại học,Chính thức,45039771,4,,,,,,,,,
Nam,42,Đại học,Chính thức,35311120,4,,,,,,,,,
Nam,47,Đại học,Chính thức,38582194,4,,,,,,,,,
Nam,40,Đại học,Chính thức,37317080,4,,,,,,,,,
Nam,37,Đại học,Chính thức,33563408,3,,,,,,,,,
Nam,34,Đại học,Chính thức,45012837,4,,,,,,,,,
Nam,41,Đại học,Chính thức,47202483,2,,,,,,,,,
Nam,47,Đại học,Chính thức,35952017,1,,,,,,,,,
Nam,49,Khác,Chính thức,44317073,4,,,,,,,,,
Nam,49,Đại học,Chính thức,34851149,4,,,,,,,,,
Nam,48,THPT,Chính thức,40443446,4,,,,,,,,,
Nam,31,Đại học,Chính thức,36439746,2,,,,,,,,,
Nam,36,Đại học,Chính thức,39888638,2,,,,,,,,,
Nam,32,Đại học,Chính thức,45949306,4,,,,,,,,,
Nam,47,Đại học,Chính thức,40758939,1,,,,,,,,,
Nam,41,Đại học,Chính thức,39668346,2,,,,,,,,,
Nam,54,THPT,Chính thức,34839745,4,,,,,,,,,
Nam,31,Đại học,Chính thức,42175287,3,,,,,,,,,
Nam,45,Đại học,Chính thức,41253257,4,,,,,,,,,
Nam,48,THPT,Chính thức,39989806,4,,,,,,,,,
Nam,55,Thạc sĩ - Tiến sĩ,Chính thức,34414067,4,,,,,,,,,
Nam,35,Đại học,Chính thức,34560442,4,,,,,,,,,
Nam,38,THPT,Chính thức,37919729,3,,,,,,,,,
Nam,64,Đại học,Chính thức,34051621,4,,,,,,,,,
Nam,48,Đại học,Chính thức,45324107,2,,,,,,,,,
Nam,37,Đại học,Chính thức,45489695,2,,,,,,,,,
Nam,46,Đại học,Chính thức,36320180,4,,,,,,,,,
Nam,34,Thạc sĩ - Tiến sĩ,Chính thức,40868345,2,,,,,,,,,
Nam,29,THPT,Chính thức,36787962,2,,,,,,,,,
Nam,45,Đại học,Chính thức,39765712,2,,,,,,,,,
Nam,58,Đại học,Chính thức,46763100,2,,,,,,,,,
Nam,38,THPT,Chính thức,42162281,1,,,,,,,,,
Nam,33,Khác,Chính thức,33387266,2,,,,,,,,,
Nam,28,Đại học,Chính thức,42526798,2,,,,,,,,,
Nam,60,Đại học,Chính thức,38151893,4,,,,,,,,,
Nam,32,Thạc sĩ - Tiến sĩ,Chính thức,47160087,3,,,,,,,,,
Nam,41,Đại học,Chính thức,39911818,3,,,,,,,,,
Nam,53,Đại học,Chính thức,32606990,4,,,,,,,,,
Nam,33,Khác,Chính thức,45365315,2,,,,,,,,,
Nam,30,Thạc sĩ - Tiến sĩ,Chính thức,44099700,2,,,,,,,,,
Nam,28,Khác,Chính thức,34740722,2,,,,,,,,,
Nam,44,Đại học,Chính thức,38649545,4,,,,,,,,,
Nam,42,Đại học,Chính thức,44377902,3,,,,,,,,,
Nam,46,Đại học,Chính thức,36147903,4,,,,,,,,,
Nam,55,Đại học,Chính thức,36206307,2,,,,,,,,,
Nam,47,Đại học,Chính thức,38426985,2,,,,,,,,,
Nam,47,Đại học,Chính thức,39263401,3,,,,,,,,,
Nam,34,Đại học,Chính thức,41294291,4,,,,,,,,,
Nam,63,Cao đẳng - Trung cấp,Chính thức,35898870,4,,,,,,,,,
Nam,38,Đại học,Chính thức,46299684,4,,,,,,,,,
Nam,40,Đại học,Chính thức,40990844,1,,,,,,,,,
Nam,49,Đại học,Chính thức,37181531,3,,,,,,,,,
Nam,36,Đại học,Chính thức,45547540,4,,,,,,,,,
Nam,60,Đại học,Chính thức,41005945,2,,,,,,,,,
Nam,48,Khác,Chính thức,33802684,3,,,,,,,,,
Nam,42,Đại học,Chính thức,36869035,4,,,,,,,,,
Nam,63,Đại học,Chính thức,43563871,4,,,,,,,,,
Nam,33,Đại học,Chính thức,40387986,2,,,,,,,,,
Nam,52,Đại học,Chính thức,47367107,2,,,,,,,,,
Nam,45,Đại học,Chính thức,37821340,2,,,,,,,,,
Nam,52,Thạc sĩ - Tiến sĩ,Chính thức,44059720,4,,,,,,,,,
Nam,40,Đại học,Chính thức,36246576,4,,,,,,,,,
Nam,46,THPT,Chính thức,33038614,4,,,,,,,,,
Nam,48,THPT,Chính thức,40537720,3,,,,,,,,,
Nam,35,Đại học,Chính thức,37784330,2,,,,,,,,,
Nam,43,THPT,Chính thức,39639739,2,,,,,,,,,
Nam,45,Đại học,Chính thức,41641470,2,,,,,,,,,
Nam,27,THPT,Chính thức,37359491,2,,,,,,,,,
Nam,32,Đại học,Chính thức,32047782,2,,,,,,,,,
Nam,44,Khác,Chính thức,47368877,4,,,,,,,,,
Nam,56,THPT,Chính thức,37853319,4,,,,,,,,,
Nam,58,THPT,Chính thức,32608016,2,,,,,,,,,
Nam,64,Khác,Chính thức,45572553,4,,,,,,,,,
Nam,40,Đại học,Chính thức,35885638,2,,,,,,,,,
Nam,32,THPT,Chính thức,40624940,4,,,,,,,,,
Nam,51,Đại học,Chính thức,45753993,4,,,,,,,,,
Nam,54,Đại học,Chính thức,36553853,4,,,,,,,,,
Nam,44,Đại học,Chính thức,39862219,2,,,,,,,,,
Nam,45,Đại học,Chính thức,42457249,4,,,,,,,,,
Nam,23,Khác,Chính thức,33141652,4,,,,,,,,,
Nam,49,Đại học,Chính thức,42372172,1,,,,,,,,,
Nam,41,Đại học,Chính thức,40719642,2,,,,,,,,,
